,有價證券代號及名稱 ,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
16501,084450　宏碁永豐08購01,TW21Z0844500,2021/02/01,上市,,RWSCCA,
16502,084451　英業達永豐08購01,TW21Z0844518,2021/02/01,上市,,RWSCCA,
16503,084452　凌陽永豐08購01,TW21Z0844526,2021/02/01,上市,,RWSCCA,
16504,084453　義隆永豐08購01,TW21Z0844534,2021/02/01,上市,,RWSCCA,
16505,084454　晶豪科永豐08購02,TW21Z0844542,2021/02/01,上市,,RWSCCA,
16506,084455　嘉晶永豐08購01,TW21Z0844559,2021/02/01,上市,,RWSCCA,
16507,084456　華晶科永豐08購01,TW21Z0844567,2021/02/01,上市,,RWSCCA,
16508,084457　群創永豐08購01,TW21Z0844575,2021/02/01,上市,,RWSCCA,
16509,084458　貿聯永豐08購01,TW21Z0844583,2021/02/01,上市,,RWSCCA,
16510,084459　泰鼎永豐08購01,TW21Z0844591,2021/02/01,上市,,RWSCCA,
16511,084460　明基材永豐08購01,TW21Z0844609,2021/02/01,上市,,RWSCCA,
16512,084461　香港2X凱基08購01,TW21Z0844617,2021/02/01,上市,,RWBCCA,
16513,084462　中興電凱基0B購02,TW21Z0844625,2021/02/01,上市,,RWSCCA,
16514,084463　中興電凱基0B購03,TW21Z0844633,2021/02/01,上市,,RWSCCA,
16515,084464　和大凱基08購04,TW21Z0844641,2021/02/01,上市,,RWSCCA,
16516,084465　和大凱基09購02,TW21Z0844658,2021/02/01,上市,,RWSCCA,
16517,084466　聯電凱基08購08,TW21Z0844666,2021/02/01,上市,,RWSCCA,
16518,084467　聯電凱基08購09,TW21Z0844674,2021/02/01,上市,,RWSCCA,
16519,084468　台達電凱基08購03,TW21Z0844682,2021/02/01,上市,,RWSCCA,
16520,084469　鴻海凱基08購11,TW21Z0844690,2021/02/01,上市,,RWSCCA,
16521,084470　鴻海凱基08購12,TW21Z0844708,2021/02/01,上市,,RWSCCA,
16522,084471　國巨凱基08購08,TW21Z0844716,2021/02/01,上市,,RWSCCA,
16523,084472　國巨凱基08購09,TW21Z0844724,2021/02/01,上市,,RWSCCA,
16524,084473　台積電凱基08購14,TW21Z0844732,2021/02/01,上市,,RWSCCA,
16525,084474　台積電凱基08購15,TW21Z0844740,2021/02/01,上市,,RWSCCA,
16526,084475　台積電凱基08購16,TW21Z0844757,2021/02/01,上市,,RWSCCA,
16527,084476　精英凱基09購02,TW21Z0844765,2021/02/01,上市,,RWSCCA,
16528,084477　精英凱基0B購01,TW21Z0844773,2021/02/01,上市,,RWSCCA,
16529,084478　旺宏凱基08購04,TW21Z0844781,2021/02/01,上市,,RWSCCA,
16530,084479　光磊凱基09購01,TW21Z0844799,2021/02/01,上市,,RWSCCA,
16531,084480　華邦電凱基0B購01,TW21Z0844807,2021/02/01,上市,,RWSCCA,
16532,084481　宏碁凱基08購02,TW21Z0844815,2021/02/01,上市,,RWSCCA,
16533,084482　金像電凱基08購02,TW21Z0844823,2021/02/01,上市,,RWSCCA,
16534,084483　瑞昱凱基08購04,TW21Z0844831,2021/02/01,上市,,RWSCCA,
16535,084484　凌陽凱基08購02,TW21Z0844849,2021/02/01,上市,,RWSCCA,
16536,084485　凌陽凱基08購03,TW21Z0844856,2021/02/01,上市,,RWSCCA,
16537,084486　友達凱基08購06,TW21Z0844864,2021/02/01,上市,,RWSCCA,
16538,084487　聯發科凱基08購13,TW21Z0844872,2021/02/01,上市,,RWSCCA,
16539,084488　聯發科凱基08購14,TW21Z0844880,2021/02/01,上市,,RWSCCA,
16540,084489　可成凱基08購02,TW21Z0844898,2021/02/01,上市,,RWSCCA,
16541,084490　強茂凱基08購02,TW21Z0844906,2021/02/01,上市,,RWSCCA,
16542,084491　華新科凱基08購04,TW21Z0844914,2021/02/01,上市,,RWSCCA,
16543,084492　大立光凱基09購04,TW21Z0844922,2021/02/01,上市,,RWSCCA,
16544,084493　欣興凱基08購06,TW21Z0844930,2021/02/01,上市,,RWSCCA,
16545,084494　晶技凱基08購01,TW21Z0844948,2021/02/01,上市,,RWSCCA,
16546,084495　緯創凱基08購01,TW21Z0844955,2021/02/01,上市,,RWSCCA,
16547,084496　玉晶光凱基08購07,TW21Z0844963,2021/02/01,上市,,RWSCCA,
16548,084497　群創凱基08購06,TW21Z0844971,2021/02/01,上市,,RWSCCA,
16549,084498　貿聯凱基08購04,TW21Z0844989,2021/02/01,上市,,RWSCCA,
16550,084499　台表科凱基0B購01,TW21Z0844997,2021/02/01,上市,,RWSCCA,
16551,084500　樺漢凱基09購02,TW21Z0845002,2021/02/01,上市,,RWSCCA,
16552,084501　臺股指凱基08購06,TW21Z0845010,2021/02/01,上市,,RWICCE,
16553,084502　T50正2元大0B購01,TW21Z0845028,2021/02/01,上市,,RWBCCA,
16554,084503　滬深2X元大08購07,TW21Z0845036,2021/02/01,上市,,RWBCCA,
16555,084504　滬深2X元大08購08,TW21Z0845044,2021/02/01,上市,,RWBCCA,
16556,084505　道瓊銀元大08購03,TW21Z0845051,2021/02/01,上市,,RWBCCA,
16557,084506　台積電元大08購06,TW21Z0845069,2021/02/01,上市,,RWSCCA,
16558,084507　台積電元大08購07,TW21Z0845077,2021/02/01,上市,,RWSCCA,
16559,084508　台積電元大08購08,TW21Z0845085,2021/02/01,上市,,RWSCCA,
16560,084509　台積電元大08購09,TW21Z0845093,2021/02/01,上市,,RWSCCA,
16561,084510　台積電元大08購10,TW21Z0845101,2021/02/01,上市,,RWSCCA,
16562,084511　台積電元大08購11,TW21Z0845119,2021/02/01,上市,,RWSCCA,
16563,084512　凌陽元大08購03,TW21Z0845127,2021/02/01,上市,,RWSCCA,
16564,084513　凌陽元大08購04,TW21Z0845135,2021/02/01,上市,,RWSCCA,
16565,084514　凌陽元大08購05,TW21Z0845143,2021/02/01,上市,,RWSCCA,
16566,084515　漢唐元大08購01,TW21Z0845150,2021/02/01,上市,,RWSCCA,
16567,084516　晶豪科元大08購03,TW21Z0845168,2021/02/01,上市,,RWSCCA,
16568,084517　玉晶光元大08購07,TW21Z0845176,2021/02/01,上市,,RWSCCA,
16569,084518　貿聯元大08購03,TW21Z0845184,2021/02/01,上市,,RWSCCA,
16570,084519　祥碩元大08購03,TW21Z0845192,2021/02/01,上市,,RWSCCA,
16571,084520　祥碩元大08購04,TW21Z0845200,2021/02/01,上市,,RWSCCA,
16572,084521　崇越元大08購01,TW21Z0845218,2021/02/01,上市,,RWSCCA,
16573,084522　超眾元大08購02,TW21Z0845226,2021/02/01,上市,,RWSCCA,
16574,084523　GIS元大08購02,TW21Z0845234,2021/02/01,上市,,RWSCCA,
16575,084524　GIS元大08購03,TW21Z0845242,2021/02/01,上市,,RWSCCA,
16576,084525　緯穎元大08購01,TW21Z0845259,2021/02/01,上市,,RWSCCA,
16577,084526　致新元大08購01,TW21Z0845267,2021/02/01,上市,,RWSCCA,
16578,084527　百和元大08購01,TW21Z0845275,2021/02/01,上市,,RWSCCA,
16579,084528　百和元大08購02,TW21Z0845283,2021/02/01,上市,,RWSCCA,
16580,084529　臺股指元大0B購05,TW21Z0845291,2021/02/01,上市,,RWICCE,
16581,084530　臺股指元大0B購06,TW21Z0845309,2021/02/01,上市,,RWICCE,
16582,084531　臺股指元大0B購07,TW21Z0845317,2021/02/01,上市,,RWICCE,
16583,084532　和大統一09購04,TW21Z0845325,2021/02/01,上市,,RWSCCA,
16584,084533　上銀統一08購06,TW21Z0845333,2021/02/01,上市,,RWSCCA,
16585,084534　鴻海統一11購03,TW21Z0845341,2021/02/01,上市,,RWSCCA,
16586,084535　鴻海統一11購04,TW21Z0845358,2021/02/01,上市,,RWSCCA,
16587,084536　台積電統一09購21,TW21Z0845366,2021/02/01,上市,,RWSCCA,
16588,084537　凌陽統一09購03,TW21Z0845374,2021/02/01,上市,,RWSCCA,
16589,084538　凌陽統一09購04,TW21Z0845382,2021/02/01,上市,,RWSCCA,
16590,084539　美律統一08購01,TW21Z0845390,2021/02/01,上市,,RWSCCA,
16591,084540　京元電統一09購05,TW21Z0845408,2021/02/01,上市,,RWSCCA,
16592,084541　聯發科統一09購15,TW21Z0845416,2021/02/01,上市,,RWSCCA,
16593,084542　聯發科統一09購16,TW21Z0845424,2021/02/01,上市,,RWSCCA,
16594,084543　奇力新統一09購02,TW21Z0845432,2021/02/01,上市,,RWSCCA,
16595,084544　萬海統一08購04,TW21Z0845440,2021/02/01,上市,,RWSCCA,
16596,084545　大銀統一09購02,TW21Z0845457,2021/02/01,上市,,RWSCCA,
16597,084546　大銀統一0B購01,TW21Z0845465,2021/02/01,上市,,RWSCCA,
16598,084547　祥碩統一09購05,TW21Z0845473,2021/02/01,上市,,RWSCCA,
16599,084548　台表科統一08購02,TW21Z0845481,2021/02/01,上市,,RWSCCA,
16600,084549　鴻海元富08購16,TW21Z0845499,2021/02/01,上市,,RWSCCA,
16601,084550　鴻海元富08購17,TW21Z0845507,2021/02/01,上市,,RWSCCA,
16602,084551　台積電元富08購35,TW21Z0845515,2021/02/01,上市,,RWSCCA,
16603,084552　台積電元富08購36,TW21Z0845523,2021/02/01,上市,,RWSCCA,
16604,084553　台積電元富08購37,TW21Z0845531,2021/02/01,上市,,RWSCCA,
16605,084554　凌陽元富08購01,TW21Z0845549,2021/02/01,上市,,RWSCCA,
16606,084555　凌陽元富09購01,TW21Z0845556,2021/02/01,上市,,RWSCCA,
16607,084556　明泰元富08購01,TW21Z0845564,2021/02/01,上市,,RWSCCA,
16608,084557　貿聯元富08購01,TW21Z0845572,2021/02/01,上市,,RWSCCA,
16609,084558　大銀元富08購01,TW21Z0845580,2021/02/01,上市,,RWSCCA,
16610,084559　申豐元富08購01,TW21Z0845598,2021/02/01,上市,,RWSCCA,
16611,084560　和大國票08購01,TW21Z0845606,2021/02/01,上市,,RWSCCA,
16612,084561　國巨國票08購08,TW21Z0845614,2021/02/01,上市,,RWSCCA,
16613,084562　國巨國票08購09,TW21Z0845622,2021/02/01,上市,,RWSCCA,
16614,084563　國巨國票08購10,TW21Z0845630,2021/02/01,上市,,RWSCCA,
16615,084564　國巨國票09購03,TW21Z0845648,2021/02/01,上市,,RWSCCA,
16616,084565　國巨國票09購04,TW21Z0845655,2021/02/01,上市,,RWSCCA,
16617,084566　廣宇國票08購03,TW21Z0845663,2021/02/01,上市,,RWSCCA,
16618,084567　凌陽國票08購02,TW21Z0845671,2021/02/01,上市,,RWSCCA,
16619,084568　京元電國票09購01,TW21Z0845689,2021/02/01,上市,,RWSCCA,
16620,084569　義隆國票08購01,TW21Z0845697,2021/02/01,上市,,RWSCCA,
16621,084570　晶豪科國票08購02,TW21Z0845705,2021/02/01,上市,,RWSCCA,
16622,084571　華晶科國票08購01,TW21Z0845713,2021/02/01,上市,,RWSCCA,
16623,084572　緯創國票08購01,TW21Z0845721,2021/02/01,上市,,RWSCCA,
16624,084573　玉晶光國票08購09,TW21Z0845739,2021/02/01,上市,,RWSCCA,
16625,084574　智伸科國票08購01,TW21Z0845747,2021/02/01,上市,,RWSCCA,
16626,084575　和碩國票08購03,TW21Z0845754,2021/02/01,上市,,RWSCCA,
16627,084576　乙盛國票08購01,TW21Z0845762,2021/02/01,上市,,RWSCCA,
16628,084577　明基材國票08購01,TW21Z0845770,2021/02/01,上市,,RWSCCA,
16629,084578　臺股指國票08購03,TW21Z0845788,2021/02/01,上市,,RWICCE,
16630,084579　臺股指國票08購04,TW21Z0845796,2021/02/01,上市,,RWICCE,
16631,084580　臺股指國票08購05,TW21Z0845804,2021/02/01,上市,,RWICCE,
16632,084581　聯發科國泰09購05,TW21Z0845812,2021/02/01,上市,,RWSCCA,
16633,084582　義隆國泰09購01,TW21Z0845820,2021/02/01,上市,,RWSCCA,
16634,084583　和碩國泰09購01,TW21Z0845838,2021/02/01,上市,,RWSCCA,
16635,084584　T50反1富邦0B購01,TW21Z0845846,2021/02/01,上市,,RWBCCA,
16636,084585　台泥富邦08購01,TW21Z0845853,2021/02/01,上市,,RWSCCA,
16637,084586　新光鋼富邦08購02,TW21Z0845861,2021/02/01,上市,,RWSCCA,
16638,084587　華通富邦08購01,TW21Z0845879,2021/02/01,上市,,RWSCCA,
16639,084588　義隆富邦09購01,TW21Z0845887,2021/02/01,上市,,RWSCCA,
16640,084589　玉山金富邦08購01,TW21Z0845895,2021/02/01,上市,,RWSCCA,
16641,084590　新日興富邦08購01,TW21Z0845903,2021/02/01,上市,,RWSCCA,
16642,084591　聯鈞富邦09購01,TW21Z0845911,2021/02/01,上市,,RWSCCA,
16643,084592　臻鼎富邦09購01,TW21Z0845929,2021/02/01,上市,,RWSCCA,
16644,084593　台積電第一0A購02,TW21Z0845937,2021/02/02,上市,,RWSCCA,
16645,084594　臺股指中信0B購10,TW21Z0845945,2021/02/02,上市,,RWICCE,
16646,084595　奇力新日盛08購01,TW21Z0845952,2021/02/02,上市,,RWSCCA,
16647,084596　可成日盛08購01,TW21Z0845960,2021/02/02,上市,,RWSCCA,
16648,084597　晶豪科日盛08購01,TW21Z0845978,2021/02/02,上市,,RWSCCA,
16649,084598　祥碩日盛09購01,TW21Z0845986,2021/02/02,上市,,RWSCCA,
16650,084599　力成日盛08購01,TW21Z0845994,2021/02/02,上市,,RWSCCA,
16651,084600　聯電永豐08購04,TW21Z0846000,2021/02/02,上市,,RWSCCA,
16652,084601　友達永豐08購01,TW21Z0846018,2021/02/02,上市,,RWSCCA,
16653,084602　華晶科永豐08購02,TW21Z0846026,2021/02/02,上市,,RWSCCA,
16654,084603　玉晶光永豐08購01,TW21Z0846034,2021/02/02,上市,,RWSCCA,
16655,084604　乙盛永豐08購01,TW21Z0846042,2021/02/02,上市,,RWSCCA,
16656,084605　祥碩永豐08購01,TW21Z0846059,2021/02/02,上市,,RWSCCA,
16657,084606　安集永豐08購01,TW21Z0846067,2021/02/02,上市,,RWSCCA,
16658,084607　滬深2X兆豐09購01,TW21Z0846075,2021/02/02,上市,,RWBCCA,
16659,084608　A50正2兆豐09購01,TW21Z0846083,2021/02/02,上市,,RWBCCA,
16660,084609　台積電兆豐09購01,TW21Z0846091,2021/02/02,上市,,RWSCCA,
16661,084610　宏碁兆豐08購01,TW21Z0846109,2021/02/02,上市,,RWSCCA,
16662,084611　凌陽兆豐09購01,TW21Z0846117,2021/02/02,上市,,RWSCCA,
16663,084612　華新科兆豐09購01,TW21Z0846125,2021/02/02,上市,,RWSCCA,
16664,084613　欣興兆豐0A購01,TW21Z0846133,2021/02/02,上市,,RWSCCA,
16665,084614　日月光兆豐08購02,TW21Z0846141,2021/02/02,上市,,RWSCCA,
16666,084615　台灣50凱基09購03,TW21Z0846158,2021/02/02,上市,,RWBCCA,
16667,084616　T50正2凱基0A購01,TW21Z0846166,2021/02/02,上市,,RWBCCA,
16668,084617　大成鋼凱基0A購01,TW21Z0846174,2021/02/02,上市,,RWSCCA,
16669,084618　上銀凱基08購01,TW21Z0846182,2021/02/02,上市,,RWSCCA,
16670,084619　聯電凱基08購10,TW21Z0846190,2021/02/02,上市,,RWSCCA,
16671,084620　華通凱基0A購01,TW21Z0846208,2021/02/02,上市,,RWSCCA,
16672,084621　鴻海凱基08購13,TW21Z0846216,2021/02/02,上市,,RWSCCA,
16673,084622　台積電凱基08購18,TW21Z0846224,2021/02/02,上市,,RWSCCA,
16674,084623　台積電凱基08購21,TW21Z0846232,2021/02/02,上市,,RWSCCA,
16675,084624　台積電凱基0B購05,TW21Z0846240,2021/02/02,上市,,RWSCCA,
16676,084625　宏碁凱基09購01,TW21Z0846257,2021/02/02,上市,,RWSCCA,
16677,084626　台光電凱基08購02,TW21Z0846265,2021/02/02,上市,,RWSCCA,
16678,084627　友達凱基09購04,TW21Z0846273,2021/02/02,上市,,RWSCCA,
16679,084628　京元電凱基08購02,TW21Z0846281,2021/02/02,上市,,RWSCCA,
16680,084629　義隆凱基08購03,TW21Z0846299,2021/02/02,上市,,RWSCCA,
16681,084630　可成凱基09購01,TW21Z0846307,2021/02/02,上市,,RWSCCA,
16682,084631　長榮航凱基08購02,TW21Z0846315,2021/02/02,上市,,RWSCCA,
16683,084632　大立光凱基0A購02,TW21Z0846323,2021/02/02,上市,,RWSCCA,
16684,084633　亞光凱基08購02,TW21Z0846331,2021/02/02,上市,,RWSCCA,
16685,084634　欣興凱基08購07,TW21Z0846349,2021/02/02,上市,,RWSCCA,
16686,084635　欣興凱基08購08,TW21Z0846356,2021/02/02,上市,,RWSCCA,
16687,084636　群創凱基09購06,TW21Z0846364,2021/02/02,上市,,RWSCCA,
16688,084637　日月光凱基08購05,TW21Z0846372,2021/02/02,上市,,RWSCCA,
16689,084638　泰鼎凱基08購01,TW21Z0846380,2021/02/02,上市,,RWSCCA,
16690,084639　和碩凱基08購02,TW21Z0846398,2021/02/02,上市,,RWSCCA,
16691,084640　和碩凱基0A購02,TW21Z0846406,2021/02/02,上市,,RWSCCA,
16692,084641　安集凱基08購01,TW21Z0846414,2021/02/02,上市,,RWSCCA,
16693,084642　南茂凱基08購01,TW21Z0846422,2021/02/02,上市,,RWSCCA,
16694,084643　臺股指凱基09購13,TW21Z0846430,2021/02/02,上市,,RWICCE,
16695,084644　T50反1群益0A購01,TW21Z0846448,2021/02/02,上市,,RWBCCA,
16696,084645　上証2X群益08購01,TW21Z0846455,2021/02/02,上市,,RWBCCA,
16697,084646　滬深2X群益09購01,TW21Z0846463,2021/02/02,上市,,RWBCCA,
16698,084647　滬深反群益0B購01,TW21Z0846471,2021/02/02,上市,,RWBCCA,
16699,084649　中鴻群益08購01,TW21Z0846497,2021/02/02,上市,,RWSCCA,
16700,084650　鴻海群益0A購02,TW21Z0846505,2021/02/02,上市,,RWSCCA,
16701,084651　廣宇群益08購04,TW21Z0846513,2021/02/02,上市,,RWSCCA,
16702,084652　台積電群益08購16,TW21Z0846521,2021/02/02,上市,,RWSCCA,
16703,084653　台積電群益08購17,TW21Z0846539,2021/02/02,上市,,RWSCCA,
16704,084654　佳世達群益09購01,TW21Z0846547,2021/02/02,上市,,RWSCCA,
16705,084655　凌陽群益08購02,TW21Z0846554,2021/02/02,上市,,RWSCCA,
16706,084656　長榮航群益08購01,TW21Z0846562,2021/02/02,上市,,RWSCCA,
16707,084657　長榮航群益09購01,TW21Z0846570,2021/02/02,上市,,RWSCCA,
16708,084658　群創群益08購03,TW21Z0846588,2021/02/02,上市,,RWSCCA,
16709,084659　貿聯群益08購02,TW21Z0846596,2021/02/02,上市,,RWSCCA,
16710,084660　上緯控群益0A購01,TW21Z0846604,2021/02/02,上市,,RWSCCA,
16711,084661　乙盛群益09購02,TW21Z0846612,2021/02/02,上市,,RWSCCA,
16712,084662　亞德客國票09購01,TW21Z0846620,2021/02/02,上市,,RWSCCA,
16713,084663　鴻海國票11購01,TW21Z0846638,2021/02/02,上市,,RWSCCA,
16714,084664　宏碁國票09購01,TW21Z0846646,2021/02/02,上市,,RWSCCA,
16715,084665　台光電國票09購01,TW21Z0846653,2021/02/02,上市,,RWSCCA,
16716,084666　友達國票08購06,TW21Z0846661,2021/02/02,上市,,RWSCCA,
16717,084667　聯發科國票08購10,TW21Z0846679,2021/02/02,上市,,RWSCCA,
16718,084668　聯發科國票08購11,TW21Z0846687,2021/02/02,上市,,RWSCCA,
16719,084669　聯發科國票09購05,TW21Z0846695,2021/02/02,上市,,RWSCCA,
16720,084670　聯發科國票0A購01,TW21Z0846703,2021/02/02,上市,,RWSCCA,
16721,084671　富邦金國票08購02,TW21Z0846711,2021/02/02,上市,,RWSCCA,
16722,084672　新光金國票08購01,TW21Z0846729,2021/02/02,上市,,RWSCCA,
16723,084673　健和興國票09購01,TW21Z0846737,2021/02/02,上市,,RWSCCA,
16724,084674　晶豪科國票08購03,TW21Z0846745,2021/02/02,上市,,RWSCCA,
16725,084675　嘉晶國票09購01,TW21Z0846752,2021/02/02,上市,,RWSCCA,
16726,084676　智原國票09購01,TW21Z0846760,2021/02/02,上市,,RWSCCA,
16727,084677　欣興國票09購01,TW21Z0846778,2021/02/02,上市,,RWSCCA,
16728,084678　明泰國票09購01,TW21Z0846786,2021/02/02,上市,,RWSCCA,
16729,084679　松翰國票08購01,TW21Z0846794,2021/02/02,上市,,RWSCCA,
16730,084680　安集國泰0A購01,TW21Z0846802,2021/02/02,上市,,RWSCCA,
16731,084681　安集國泰0A購02,TW21Z0846810,2021/02/02,上市,,RWSCCA,
16732,084682　和大統一08購02,TW21Z0846828,2021/02/02,上市,,RWSCCA,
16733,084683　和大統一0A購01,TW21Z0846836,2021/02/02,上市,,RWSCCA,
16734,084684　亞德客統一09購03,TW21Z0846844,2021/02/02,上市,,RWSCCA,
16735,084685　亞德客統一0A購01,TW21Z0846851,2021/02/02,上市,,RWSCCA,
16736,084686　上銀統一0A購01,TW21Z0846869,2021/02/02,上市,,RWSCCA,
16737,084687　裕隆統一0A購01,TW21Z0846877,2021/02/02,上市,,RWSCCA,
16738,084688　鴻海統一0A購10,TW21Z0846885,2021/02/02,上市,,RWSCCA,
16739,084689　鴻海統一0A購11,TW21Z0846893,2021/02/02,上市,,RWSCCA,
16740,084690　鴻海統一0A購12,TW21Z0846901,2021/02/02,上市,,RWSCCA,
16741,084691　鴻海統一0C購02,TW21Z0846919,2021/02/02,上市,,RWSCCA,
16742,084692　國巨統一0A購01,TW21Z0846927,2021/02/02,上市,,RWSCCA,
16743,084693　廣宇統一0B購01,TW21Z0846935,2021/02/02,上市,,RWSCCA,
16744,084694　台積電統一0B購06,TW21Z0846943,2021/02/02,上市,,RWSCCA,
16745,084695　台積電統一0C購02,TW21Z0846950,2021/02/02,上市,,RWSCCA,
16746,084696　宏碁統一0A購01,TW21Z0846968,2021/02/02,上市,,RWSCCA,
16747,084697　宏碁統一0A購02,TW21Z0846976,2021/02/02,上市,,RWSCCA,
16748,084698　宏碁統一0A購03,TW21Z0846984,2021/02/02,上市,,RWSCCA,
16749,084699　凌陽統一0A購01,TW21Z0846992,2021/02/02,上市,,RWSCCA,
16750,084700　凌陽統一0A購02,TW21Z0847008,2021/02/02,上市,,RWSCCA,
16751,084701　南亞科統一0A購01,TW21Z0847016,2021/02/02,上市,,RWSCCA,
16752,084702　可成統一08購03,TW21Z0847024,2021/02/02,上市,,RWSCCA,
16753,084703　晶豪科統一0A購01,TW21Z0847032,2021/02/02,上市,,RWSCCA,
16754,084704　嘉晶統一0A購01,TW21Z0847040,2021/02/02,上市,,RWSCCA,
16755,084705　緯創統一0A購01,TW21Z0847057,2021/02/02,上市,,RWSCCA,
16756,084706　緯創統一0A購02,TW21Z0847065,2021/02/02,上市,,RWSCCA,
16757,084707　貿聯統一0A購01,TW21Z0847073,2021/02/02,上市,,RWSCCA,
16758,084708　智伸科統一0A購01,TW21Z0847081,2021/02/02,上市,,RWSCCA,
16759,084709　和碩統一0A購01,TW21Z0847099,2021/02/02,上市,,RWSCCA,
16760,084710　巨大統一0A購01,TW21Z0847107,2021/02/02,上市,,RWSCCA,
16761,084711　聯電台新08購01,TW21Z0847115,2021/02/02,上市,,RWSCCE,
16762,084712　台積電元富0B購01,TW21Z0847123,2021/02/02,上市,,RWSCCA,
16763,084713　台積電元富0B購02,TW21Z0847131,2021/02/02,上市,,RWSCCA,
16764,084714　台積電元富0B購03,TW21Z0847149,2021/02/02,上市,,RWSCCA,
16765,084715　台積電元富0B購04,TW21Z0847156,2021/02/02,上市,,RWSCCA,
16766,084716　佳世達元富08購01,TW21Z0847164,2021/02/02,上市,,RWSCCA,
16767,084717　聯發科元富0B購02,TW21Z0847172,2021/02/02,上市,,RWSCCA,
16768,084718　和碩元富0A購01,TW21Z0847180,2021/02/02,上市,,RWSCCA,
16769,084719　和碩元富0C購01,TW21Z0847198,2021/02/02,上市,,RWSCCA,
16770,084720　T50正2元大0B購02,TW21Z0847206,2021/02/02,上市,,RWBCCA,
16771,084721　儒鴻元大08購01,TW21Z0847214,2021/02/02,上市,,RWSCCA,
16772,084722　和大元大08購02,TW21Z0847222,2021/02/02,上市,,RWSCCA,
16773,084723　為升元大08購01,TW21Z0847230,2021/02/02,上市,,RWSCCA,
16774,084724　鴻海元大08購09,TW21Z0847248,2021/02/02,上市,,RWSCCA,
16775,084725　鴻海元大09購09,TW21Z0847255,2021/02/02,上市,,RWSCCA,
16776,084726　鴻海元大0B購01,TW21Z0847263,2021/02/02,上市,,RWSCCA,
16777,084727　鴻海元大0B購02,TW21Z0847271,2021/02/02,上市,,RWSCCA,
16778,084728　鴻海元大0B購03,TW21Z0847289,2021/02/02,上市,,RWSCCA,
16779,084729　廣宇元大08購04,TW21Z0847297,2021/02/02,上市,,RWSCCA,
16780,084730　廣宇元大08購05,TW21Z0847305,2021/02/02,上市,,RWSCCA,
16781,084731　台積電元大08購12,TW21Z0847313,2021/02/02,上市,,RWSCCA,
16782,084732　台積電元大08購13,TW21Z0847321,2021/02/02,上市,,RWSCCA,
16783,084733　台積電元大09購08,TW21Z0847339,2021/02/02,上市,,RWSCCA,
16784,084734　台積電元大0B購01,TW21Z0847347,2021/02/02,上市,,RWSCCA,
16785,084735　台積電元大0B購02,TW21Z0847354,2021/02/02,上市,,RWSCCA,
16786,084736　宏碁元大09購01,TW21Z0847362,2021/02/02,上市,,RWSCCA,
16787,084737　台光電元大08購01,TW21Z0847370,2021/02/02,上市,,RWSCCA,
16788,084738　圓剛元大08購01,TW21Z0847388,2021/02/02,上市,,RWSCCA,
16789,084739　大毅元大08購02,TW21Z0847396,2021/02/02,上市,,RWSCCA,
16790,084740　奇鋐元大08購01,TW21Z0847404,2021/02/02,上市,,RWSCCA,
16791,084741　奇鋐元大09購01,TW21Z0847412,2021/02/02,上市,,RWSCCA,
16792,084742　緯創元大08購01,TW21Z0847420,2021/02/02,上市,,RWSCCA,
16793,084743　玉晶光元大08購08,TW21Z0847438,2021/02/02,上市,,RWSCCA,
16794,084744　健策元大08購02,TW21Z0847446,2021/02/02,上市,,RWSCCA,
16795,084745　健策元大08購03,TW21Z0847453,2021/02/02,上市,,RWSCCA,
16796,084746　健策元大08購04,TW21Z0847461,2021/02/02,上市,,RWSCCA,
16797,084747　合勤控元大08購01,TW21Z0847479,2021/02/02,上市,,RWSCCA,
16798,084748　乙盛元大08購01,TW21Z0847487,2021/02/02,上市,,RWSCCA,
16799,084749　祥碩元大08購05,TW21Z0847495,2021/02/02,上市,,RWSCCA,
16800,084750　松翰元大08購01,TW21Z0847503,2021/02/02,上市,,RWSCCA,
16801,084751　松翰元大08購02,TW21Z0847511,2021/02/02,上市,,RWSCCA,
16802,084752　瑞儀元大08購01,TW21Z0847529,2021/02/02,上市,,RWSCCA,
16803,084753　台郡元大08購01,TW21Z0847537,2021/02/02,上市,,RWSCCA,
16804,084754　同欣電元大08購02,TW21Z0847545,2021/02/02,上市,,RWSCCA,
16805,084755　康舒元大08購01,TW21Z0847552,2021/02/02,上市,,RWSCCA,
16806,084756　瑞祺元大08購01,TW21Z0847560,2021/02/02,上市,,RWSCCA,
16807,084757　安集元大08購01,TW21Z0847578,2021/02/02,上市,,RWSCCA,
16808,084758　安集元大08購02,TW21Z0847586,2021/02/02,上市,,RWSCCA,
16809,084759　安集元大0A購01,TW21Z0847594,2021/02/02,上市,,RWSCCA,
16810,084760　南電元大08購03,TW21Z0847602,2021/02/02,上市,,RWSCCA,
16811,084761　致新元大08購02,TW21Z0847610,2021/02/02,上市,,RWSCCA,
16812,084762　致新元大08購03,TW21Z0847628,2021/02/02,上市,,RWSCCA,
16813,084763　百和元大08購03,TW21Z0847636,2021/02/02,上市,,RWSCCA,
16814,084764　上銀日盛08購01,TW21Z0847644,2021/02/03,上市,,RWSCCA,
16815,084765　台積電日盛0C購02,TW21Z0847651,2021/02/03,上市,,RWSCCA,
16816,084766　T50反1凱基08購03,TW21Z0847669,2021/02/03,上市,,RWBCCA,
